977719815
42856165
41741619
46525068
41859869
50180766
47961034
45863382
46005883
44957247
48916088
50224650
47843726
41781375
40011830
45308641
46877672
50448226
41521212
40739730
34937488
49736060
52372053
56873296
47152797
80101353
43607779
44381434
44925364
47832904
37628725
42202643
38804108
45695792
48112590
48820030
43476715
40056459
51918886
49915499
48948460
43697228
41095876
43289391
47438098
51415600
51760450
39818909
44182800
47805019
49165788
44694278
41088742
48431636
57736571
46681648
37903770
44063427
59845769
40149290
39826653
49214960
48712661
38543184
46852613
50698693
49968661
54197800
42898230
46353042
54043299
51121881
48803657
40242776
78483515
60309235
57773306
44844235
41769029
44834405
52517798
40998931
38716559
46732777
40710162
46302627
42445147
36639381
39386949
46506251
45481145
42617095
37816230
41382922
39788711
44871283
43093170
39144315
45662176
42345662
